Fecha,Región,Provincia,Distrito,Establecimiento,Tipo_Combustible,Precio_Soles_Galon
2026-08-24,Lima,Lima,Carabayllo,GRIFO SANTA ISABEL,Gasolina Premium,20.99
2026-08-24,Lima,Lima,Carabayllo,GRUPO E & E S.A.C.,Gasolina Premium,21.95
2026-08-24,Lima,Lima,Carabayllo,GRUPO HBL S.A.C.,Gasolina Premium,21.89
2026-08-24,Lima,Lima,Carabayllo,INVERSIONES GOLD STAR EIRL,Gasolina Premium,21.29
2026-08-24,Lima,Lima,Carabayllo,INVERSIONES SCOTT S.A.C.,Gasolina Premium,20.80
2026-08-24,Lima,Lima,Carabayllo,INVERSIONES VALUEMI S.A.C.,Gasolina Premium,20.95
2026-08-24,Lima,Lima,Carabayllo,KALPU SAC,Gasolina Premium,20.79
2026-08-24,Lima,Lima,Carabayllo,KIO CAPITAL S.A.C.,Gasolina Premium,20.75
2026-08-24,Lima,Lima,Carabayllo,MAHANAIM MAGDALENA S.A.C.,Gasolina Premium,20.49
2026-08-24,Lima,Lima,Carabayllo,MULTISERVICIOS & LUBRICENTRO SR DE HUAMANTANGA EIRL,Gasolina Premium,21.40
2026-08-24,Lima,Lima,Carabayllo,OPERADOR DE SERVICIOS VJ SAC,Gasolina Premium,21.49
2026-08-24,Lima,Lima,Carabayllo,PETROLEOS Y DERIVADOS LIMA S.A.C.,Gasolina Premium,20.45
2026-08-24,Lima,Lima,Carabayllo,REPSOL COMERCIAL S.A.C.,Gasolina Premium,21.99
2026-08-24,Lima,Lima,Carabayllo,SAN ANTONIO INVERSIONES GENERALE S.R.L,Gasolina Premium,20.99
2026-08-24,Lima,Lima,Carabayllo,SERVICENTRO 777 S.A.C.,Gasolina Premium,21.59
2026-08-24,Lima,Lima,Carabayllo,SERVICIOS GAIA S.A.C.,Gasolina Premium,20.69
2026-08-24,Lima,Lima,Carabayllo,SERVICIOS Y GRIFOS CAMARENA S.A.,Gasolina Premium,21.69
2026-08-24,Lima,Lima,Carabayllo,TORRE BLANCA INVERSIONES GENERALES SRL,Gasolina Premium,20.99
2026-08-24,Lima,Lima,Carabayllo,UNIVERSITARIA INVERSIONES GENERALES S.R.L.,Gasolina Premium,21.69
2026-08-24,Lima,Lima,Carabayllo,VERPASAR S.A.C,Gasolina Premium,21.49
2026-08-24,Lima,Lima,Carabayllo,ADMINISTRACION DE GRIFOS L&L ONE S.A.C.,Gasolina Regular,19.59
2026-08-24,Lima,Lima,Carabayllo,ADMINISTRACION DE GRIFOS L&L ONE S.A.C.,Gasolina Regular,19.86
2026-08-24,Lima,Lima,Carabayllo,ADMINISTRACION DE GRIFOS LYLONE SAC,Gasolina Regular,19.56
2026-08-24,Lima,Lima,Carabayllo,AERO GAS DEL NORTE S.A.C.,Gasolina Regular,20.19
2026-08-24,Lima,Lima,Carabayllo,AERO GAS DEL NORTE SAC,Gasolina Regular,19.95
2026-08-24,Lima,Lima,Carabayllo,AGAR INVERSIONES & SERVICIOS SAC,Gasolina Regular,20.99
2026-08-24,Lima,Lima,Carabayllo,ALVAREZ PEREZ YURI EFRAIN,Gasolina Regular,20.19
2026-08-24,Lima,Lima,Carabayllo,ANCO GAS S.A.C.,Gasolina Regular,19.99
2026-08-24,Lima,Lima,Carabayllo,ANCO GAS S.A.C.,Gasolina Regular,20.99
2026-08-24,Lima,Lima,Carabayllo,BECSABETH ROSALIA VILCAPOMA VELAZCO DE FLORES,Gasolina Regular,19.79
2026-08-24,Lima,Lima,Carabayllo,COMARSA & CIA. S.R.L.,Gasolina Regular,19.79
2026-08-24,Lima,Lima,Carabayllo,COMBUSTIBLES SELECTOS S.A.C.,Gasolina Regular,20.19
2026-08-24,Lima,Lima,Carabayllo,CONSORCIO 3 DE AGOSTO S.A.C.,Gasolina Regular,20.62
2026-08-24,Lima,Lima,Carabayllo,CORPORACION Q & T S.A.C.,Gasolina Regular,19.29
2026-08-24,Lima,Lima,Carabayllo,EE.SS BERLIS E.I.R.L PETROPERU,Gasolina Regular,19.99
2026-08-24,Lima,Lima,Carabayllo,EMPRESA DE TRANSPORTES MODIHU S.A.C.,Gasolina Regular,20.65
2026-08-24,Lima,Lima,Carabayllo,ESTACION DE SERVICIOS VILLA A & D S.A.C.,Gasolina Regular,19.90
2026-08-24,Lima,Lima,Carabayllo,ESTACION DE SERVICIOS VIRREY E.I.R.L.,Gasolina Regular,19.79
2026-08-24,Lima,Lima,Carabayllo,ESTACION SANTA MARIA S.A.C.,Gasolina Regular,20.48
2026-08-24,Lima,Lima,Carabayllo,GASOCENTRO GAST SOCIEDAD ANONIMA CERRADA - GASOGAST S.A.C.,Gasolina Regular,19.18
2026-08-24,Lima,Lima,Carabayllo,GO COMBUSTIBLE 4 S.A.C.,Gasolina Regular,19.99
2026-08-24,Lima,Lima,Carabayllo,GRIFO DENNIS S.A.C.,Gasolina Regular,19.75
2026-08-24,Lima,Lima,Carabayllo,GRIFO PUNCHAUCA E.I.R.L.,Gasolina Regular,20.37
2026-08-24,Lima,Lima,Carabayllo,GRIFO SANTA ISABEL,Gasolina Regular,19.99
2026-08-24,Lima,Lima,Carabayllo,GRUPO E & E S.A.C.,Gasolina Regular,20.93
2026-08-24,Lima,Lima,Carabayllo,GRUPO HBL S.A.C.,Gasolina Regular,20.99
2026-08-24,Lima,Lima,Carabayllo,INVERSIONES GOLD STAR EIRL,Gasolina Regular,20.29
2026-08-24,Lima,Lima,Carabayllo,INVERSIONES SCOTT S.A.C.,Gasolina Regular,19.99
2026-08-24,Lima,Lima,Carabayllo,INVERSIONES VALUEMI S.A.C.,Gasolina Regular,19.95
2026-08-24,Lima,Lima,Carabayllo,KALPU SAC,Gasolina Regular,19.99
2026-08-24,Lima,Lima,Carabayllo,KIO CAPITAL S.A.C.,Gasolina Regular,19.85
2026-08-24,Lima,Lima,Carabayllo,MAHANAIM MAGDALENA S.A.C.,Gasolina Regular,18.89
2026-08-24,Lima,Lima,Carabayllo,MULTISERVICIOS & LUBRICENTRO SR DE HUAMANTANGA EIRL,Gasolina Regular,20.65
2026-08-24,Lima,Lima,Carabayllo,OPERADOR DE SERVICIOS VJ SAC,Gasolina Regular,20.49
2026-08-24,Lima,Lima,Carabayllo,PETROLEOS Y DERIVADOS LIMA S.A.C.,Gasolina Regular,19.80
2026-08-24,Lima,Lima,Carabayllo,REPSOL COMERCIAL S.A.C.,Gasolina Regular,20.99
2026-08-24,Lima,Lima,Carabayllo,SAN ANTONIO INVERSIONES GENERALE S.R.L,Gasolina Regular,19.99
2026-08-24,Lima,Lima,Carabayllo,SERVICENTRO 777 S.A.C.,Gasolina Regular,20.33
2026-08-24,Lima,Lima,Carabayllo,SERVICIOS GAIA S.A.C.,Gasolina Regular,19.79
2026-08-24,Lima,Lima,Carabayllo,SERVICIOS Y GRIFOS CAMARENA S.A.,Gasolina Regular,20.99
2026-08-24,Lima,Lima,Carabayllo,TORRE BLANCA INVERSIONES GENERALES SRL,Gasolina Regular,19.99
2026-08-24,Lima,Lima,Carabayllo,UNIVERSITARIA INVERSIONES GENERALES S.R.L.,Gasolina Regular,20.69
2026-08-24,Lima,Lima,Carabayllo,VERPASAR S.A.C,Gasolina Regular,20.39
2026-08-24,Lima,Lima,Chaclacayo,COESTI S.A.,Diesel DB5,22.99
2026-08-24,Lima,Lima,Chaclacayo,ESTACION DE SERVICIOS CHACLACAYO SAC,Diesel DB5,22.55
2026-08-24,Lima,Lima,Chaclacayo,GRIFO SAN IGNACIO SAC,Diesel DB5,22.59
2026-08-24,Lima,Lima,Chaclacayo,GRUPO ARIAS S.A.C.,Diesel DB5,22.49
2026-08-24,Lima,Lima,Chaclacayo,INVERSIONES Y SERVICIOS MULTIPLES W.R S.A.C,Diesel DB5,22.49
2026-08-24,Lima,Lima,Chaclacayo,OLGA SALAZAR  SANTIVA SAC,Diesel DB5,22.97
2026-08-24,Lima,Lima,Chaclacayo,REPSOL COMERCIAL S.A.C.,Diesel DB5,26.49
2026-08-24,Lima,Lima,Chaclacayo,COESTI S.A.,Gasolina Premium,20.99
2026-08-24,Lima,Lima,Chaclacayo,ESTACION DE SERVICIOS CHACLACAYO SAC,Gasolina Premium,21.99
2026-08-24,Lima,Lima,Chaclacayo,GRIFO SAN IGNACIO SAC,Gasolina Premium,20.99
2026-08-24,Lima,Lima,Chaclacayo,GRUPO ARIAS S.A.C.,Gasolina Premium,20.99
2026-08-24,Lima,Lima,Chaclacayo,INVERSIONES Y SERVICIOS MULTIPLES W.R S.A.C,Gasolina Premium,19.99
2026-08-24,Lima,Lima,Chaclacayo,OLGA SALAZAR  SANTIVA SAC,Gasolina Premium,21.97
2026-08-24,Lima,Lima,Chaclacayo,REPSOL COMERCIAL S.A.C.,Gasolina Premium,25.49
2026-08-24,Lima,Lima,Chaclacayo,COESTI S.A.,Gasolina Regular,19.69
2026-08-24,Lima,Lima,Chaclacayo,ESTACION DE SERVICIOS CHACLACAYO SAC,Gasolina Regular,20.69
2026-08-24,Lima,Lima,Chaclacayo,GRIFO SAN IGNACIO SAC,Gasolina Regular,19.59
2026-08-24,Lima,Lima,Chaclacayo,GRUPO ARIAS S.A.C.,Gasolina Regular,19.59
2026-08-24,Lima,Lima,Chaclacayo,INVERSIONES Y SERVICIOS MULTIPLES W.R S.A.C,Gasolina Regular,18.99
2026-08-24,Lima,Lima,Chaclacayo,OLGA SALAZAR  SANTIVA SAC,Gasolina Regular,20.59
2026-08-24,Lima,Lima,Chaclacayo,REPSOL COMERCIAL S.A.C.,Gasolina Regular,23.49
2026-08-24,Lima,Lima,Chorrillos,COESTI S.A,Diesel DB5,23.99
2026-08-24,Lima,Lima,Chorrillos,COESTI S.A,Diesel DB5,23.99
2026-08-24,Lima,Lima,Chorrillos,COESTI S.A,Diesel DB5,23.99
2026-08-24,Lima,Lima,Chorrillos,COESTI S.A,Diesel DB5,24.99
2026-08-24,Lima,Lima,Chorrillos,ESTACION DE SERVICIOS EL SOL SAC,Diesel DB5,25.00
2026-08-24,Lima,Lima,Chorrillos,GAS INTERNATIONAL MURILLO,Diesel DB5,23.69
2026-08-24,Lima,Lima,Chorrillos,GASOCENTRO EL SOL S.A.C.,Diesel DB5,23.69
2026-08-24,Lima,Lima,Chorrillos,GASOLINERAS SAC,Diesel DB5,24.49
2026-08-24,Lima,Lima,Chorrillos,GRIFO SAN IGNACIO SAC,Diesel DB5,24.99
2026-08-24,Lima,Lima,Chorrillos,GRIFO SAN IGNACIO SAC,Diesel DB5,24.99
2026-08-24,Lima,Lima,Chorrillos,PETRO EXPLORIUM S.A.C.,Diesel DB5,23.45
2026-08-24,Lima,Lima,Chorrillos,REPSOL COMERCIAL S.A.C.,Diesel DB5,25.99
2026-08-24,Lima,Lima,Chorrillos,REPSOL COMERCIAL S.A.C.,Diesel DB5,26.49
2026-08-24,Lima,Lima,Chorrillos,REPSOL COMERCIAL S.A.C.,Diesel DB5,26.49
2026-08-24,Lima,Lima,Chorrillos,REPSOL COMERCIAL S.A.C.,Diesel DB5,26.49
2026-08-24,Lima,Lima,Chorrillos,SERVICENTRO LA ALAMEDA,Diesel DB5,24.89
2026-08-24,Lima,Lima,Chorrillos,SERVICENTRO LA INMACULADA E.I.R.L.,Diesel DB5,25.79
2026-08-24,Lima,Lima,Chorrillos,SERVICENTRO TACALA S.R.L.,Diesel DB5,23.49
2026-08-24,Lima,Lima,Chorrillos,SERVICIO AUTOMOTRIZ SAN LUIS S.A.,Diesel DB5,23.99
2026-08-24,Lima,Lima,Chorrillos,TERPEL CHORRILLOS,Diesel DB5,23.99
2026-08-24,Lima,Lima,Chorrillos,COESTI S.A,Gasolina Premium,20.99
2026-08-24,Lima,Lima,Chorrillos,COESTI S.A,Gasolina Premium,20.99
2026-08-24,Lima,Lima,Chorrillos,COESTI S.A,Gasolina Premium,21.39
2026-08-24,Lima,Lima,Chorrillos,COESTI S.A,Gasolina Premium,21.99
2026-08-24,Lima,Lima,Chorrillos,ESTACION DE SERVICIOS EL SOL SAC,Gasolina Premium,20.20
2026-08-24,Lima,Lima,Chorrillos,GAS INTERNATIONAL MURILLO,Gasolina Premium,21.45
2026-08-24,Lima,Lima,Chorrillos,GASOCENTRO EL SOL S.A.C.,Gasolina Premium,21.39
2026-08-24,Lima,Lima,Chorrillos,GASOLINERAS SAC,Gasolina Premium,20.99
2026-08-24,Lima,Lima,Chorrillos,GRIFO SAN IGNACIO SAC,Gasolina Premium,21.39
2026-08-24,Lima,Lima,Chorrillos,GRIFO SAN IGNACIO SAC,Gasolina Premium,21.39
2026-08-24,Lima,Lima,Chorrillos,PETRO EXPLORIUM S.A.C.,Gasolina Premium,20.20
2026-08-24,Lima,Lima,Chorrillos,REPSOL COMERCIAL S.A.C.,Gasolina Premium,21.49
2026-08-24,Lima,Lima,Chorrillos,REPSOL COMERCIAL S.A.C.,Gasolina Premium,21.99
2026-08-24,Lima,Lima,Chorrillos,REPSOL COMERCIAL S.A.C.,Gasolina Premium,24.49
2026-08-24,Lima,Lima,Chorrillos,REPSOL COMERCIAL S.A.C.,Gasolina Premium,24.99
2026-08-24,Lima,Lima,Chorrillos,SERVICENTRO LA ALAMEDA,Gasolina Premium,22.79
2026-08-24,Lima,Lima,Chorrillos,SERVICENTRO LA INMACULADA E.I.R.L.,Gasolina Premium,21.59
2026-08-24,Lima,Lima,Chorrillos,SERVICENTRO TACALA S.R.L.,Gasolina Premium,20.49
2026-08-24,Lima,Lima,Chorrillos,SERVICIO AUTOMOTRIZ SAN LUIS S.A.,Gasolina Premium,20.59
2026-08-24,Lima,Lima,Chorrillos,TERPEL CHORRILLOS,Gasolina Premium,22.99
2026-08-24,Lima,Lima,Chorrillos,COESTI S.A,Gasolina Regular,19.49
2026-08-24,Lima,Lima,Chorrillos,COESTI S.A,Gasolina Regular,19.49
2026-08-24,Lima,Lima,Chorrillos,COESTI S.A,Gasolina Regular,19.99
2026-08-24,Lima,Lima,Chorrillos,COESTI S.A,Gasolina Regular,19.99
2026-08-24,Lima,Lima,Chorrillos,ESTACION DE SERVICIOS EL SOL SAC,Gasolina Regular,19.40
2026-08-24,Lima,Lima,Chorrillos,GAS INTERNATIONAL MURILLO,Gasolina Regular,19.89
2026-08-24,Lima,Lima,Chorrillos,GASOCENTRO EL SOL S.A.C.,Gasolina Regular,19.49
2026-08-24,Lima,Lima,Chorrillos,GASOLINERAS SAC,Gasolina Regular,19.99
2026-08-24,Lima,Lima,Chorrillos,GRIFO SAN IGNACIO SAC,Gasolina Regular,19.99
2026-08-24,Lima,Lima,Chorrillos,GRIFO SAN IGNACIO SAC,Gasolina Regular,19.99
2026-08-24,Lima,Lima,Chorrillos,PETRO EXPLORIUM S.A.C.,Gasolina Regular,18.99
2026-08-24,Lima,Lima,Chorrillos,REPSOL COMERCIAL S.A.C.,Gasolina Regular,19.99
2026-08-24,Lima,Lima,Chorrillos,REPSOL COMERCIAL S.A.C.,Gasolina Regular,19.99
2026-08-24,Lima,Lima,Chorrillos,REPSOL COMERCIAL S.A.C.,Gasolina Regular,22.99
2026-08-24,Lima,Lima,Chorrillos,REPSOL COMERCIAL S.A.C.,Gasolina Regular,22.99
2026-08-24,Lima,Lima,Chorrillos,SERVICENTRO LA ALAMEDA,Gasolina Regular,20.79
2026-08-24,Lima,Lima,Chorrillos,SERVICENTRO LA INMACULADA E.I.R.L.,Gasolina Regular,21.39
2026-08-24,Lima,Lima,Chorrillos,SERVICENTRO TACALA S.R.L.,Gasolina Regular,19.99
2026-08-24,Lima,Lima,Chorrillos,SERVICIO AUTOMOTRIZ SAN LUIS S.A.,Gasolina Regular,18.99
2026-08-24,Lima,Lima,Chorrillos,TERPEL CHORRILLOS,Gasolina Regular,21.99
2026-08-24,Lima,Lima,Cieneguilla,ESTACION DE SERVICIOS PACHATUSAN S.A.C.,Diesel DB5,22.89
2026-08-24,Lima,Lima,Cieneguilla,FAUSTO NONATO RAMOS,Diesel DB5,23.50
2026-08-24,Lima,Lima,Cieneguilla,FLORES & LANE S.A.C.,Diesel DB5,25.49
2026-08-24,Lima,Lima,Cieneguilla,RENTA CAR DISAMIR S.A.C.,Diesel DB5,23.50
2026-08-24,Lima,Lima,Cieneguilla,SERGAS,Diesel DB5,23.99
2026-08-24,Lima,Lima,Cieneguilla,ESTACION DE SERVICIOS PACHATUSAN S.A.C.,Gasolina Premium,20.89
2026-08-24,Lima,Lima,Cieneguilla,FAUSTO NONATO RAMOS,Gasolina Premium,21.40
2026-08-24,Lima,Lima,Cieneguilla,FLORES & LANE S.A.C.,Gasolina Premium,23.19
2026-08-24,Lima,Lima,Cieneguilla,RENTA CAR DISAMIR S.A.C.,Gasolina Premium,21.99
2026-08-24,Lima,Lima,Cieneguilla,SERGAS,Gasolina Premium,21.20
2026-08-24,Lima,Lima,Cieneguilla,ESTACION DE SERVICIOS PACHATUSAN S.A.C.,Gasolina Regular,19.89
2026-08-24,Lima,Lima,Cieneguilla,FAUSTO NONATO RAMOS,Gasolina Regular,20.00
2026-08-24,Lima,Lima,Cieneguilla,FLORES & LANE S.A.C.,Gasolina Regular,21.39
2026-08-24,Lima,Lima,Cieneguilla,RENTA CAR DISAMIR S.A.C.,Gasolina Regular,20.20
2026-08-24,Lima,Lima,Cieneguilla,SERGAS,Gasolina Regular,19.90
2026-08-24,Lima,Lima,Comas,AERO GAS DEL NORTE SAC,Diesel DB5,24.19
2026-08-24,Lima,Lima,Comas,ALVAUNSI S.A.C.,Diesel DB5,24.00
2026-08-24,Lima,Lima,Comas,BERLINA CIERTO ROJAS,Diesel DB5,22.70
2026-08-24,Lima,Lima,Comas,COESTI S.A,Diesel DB5,24.99
2026-08-24,Lima,Lima,Comas,COESTI S.A.,Diesel DB5,24.99
2026-08-24,Lima,Lima,Comas,CORPORACION CEMOA S.A.C.,Diesel DB5,23.97
2026-08-24,Lima,Lima,Comas,CORPORACION MEGUSAC,Diesel DB5,23.19
2026-08-24,Lima,Lima,Comas,CORPORACION MEGUSAC,Diesel DB5,23.29
2026-08-24,Lima,Lima,Comas,DISTRIBUIDORA E IMPORTADORA  M & G SOCIEDAD ANONIMA CERRADA DISTRIBUIDORA E IMPORTADORA M & G S.A.C.,Diesel DB5,22.59
2026-08-24,Lima,Lima,Comas,DISTRIBUIDORA E IMPORTADORA M & G S.A.C.,Diesel DB5,22.79
2026-08-24,Lima,Lima,Comas,ESTACION DE SERVICIOS ESTEL S.A.C.,Diesel DB5,23.41
2026-08-24,Lima,Lima,Comas,ESTACION INCAS PECSA,Diesel DB5,23.29
2026-08-24,Lima,Lima,Comas,ESTACIÓN OIL STAR,Diesel DB5,24.49
2026-08-24,Lima,Lima,Comas,ESTAGAS ANCO S.A.C.,Diesel DB5,24.49
2026-08-24,Lima,Lima,Comas,ESTAGAS ANCO S.A.C.,Diesel DB5,24.49
2026-08-24,Lima,Lima,Comas,FILSE S.A.C.,Diesel DB5,22.89
2026-08-24,Lima,Lima,Comas,FULL OILS PETRO SOCIEDAD ANONIMA CERRADA-FULL OILS PETRO S.A.C.,Diesel DB5,22.80
2026-08-24,Lima,Lima,Comas,GAS STATION AR S.A.C.,Diesel DB5,24.09
2026-08-24,Lima,Lima,Comas,GAZEL PERU SAC,Diesel DB5,23.29
2026-08-24,Lima,Lima,Comas,GRIFOS ESTRELLA DE DAVID E.I.R.L.,Diesel DB5,23.49
2026-08-24,Lima,Lima,Comas,GRUPO AZAÑERO INVERSIONISTAS EN COMBUSTIBLES S.A.C.,Diesel DB5,23.06
2026-08-24,Lima,Lima,Comas,GRUPO TORVISCO S.A.,Diesel DB5,24.39
2026-08-24,Lima,Lima,Comas,GRUPPE AR SAC,Diesel DB5,23.49
2026-08-24,Lima,Lima,Comas,IMPORTACIONES Y EXPORTACIONES SELVA  S.A.,Diesel DB5,23.87
2026-08-24,Lima,Lima,Comas,OPERADORA LOGISTICA DE HIDROCARBUROS J&E S.A.C.,Diesel DB5,24.10
2026-08-24,Lima,Lima,Comas,ROAN INVERSIONES  SOCIEDAD ANONIMA CERRADA,Diesel DB5,23.79
